venda_id,venda_data,venda_hora,loja_id,produto_id,qtd_vendida,valor_unitario
606,2024-08-10,08:44,4,13,9,17.76
607,2024-05-08,12:50,3,24,8,3.22
608,2024-02-14,11:49,3,20,7,3.98
609,2024-03-31,11:18,5,6,3,44.01
610,2024-02-01,13:20,3,12,1,15.85
611,2024-08-09,17:03,3,2,4,8.26
612,2024-05-30,10:20,5,15,10,10.34
613,2024-06-01,09:50,4,8,5,28.61
614,2024-06-06,17:13,5,1,8,41.04
615,2024-08-08,16:46,1,17,4,40.52
616,2024-08-26,11:44,5,12,2,22.29
617,2024-02-08,11:52,4,11,6,8.18
618,2024-07-02,14:06,5,3,1,34.2
619,2024-05-18,15:14,4,17,10,16.46
620,2024-01-12,12:29,1,16,3,21.95
621,2024-08-08,11:59,4,22,4,41.15
622,2024-07-30,16:54,5,18,7,40.36
623,2024-04-18,13:16,2,23,4,31.76
624,2024-05-14,12:04,3,6,5,19.77
625,2024-06-30,14:46,2,11,8,4.49
626,2024-06-11,08:04,3,24,8,39.66
627,2024-06-16,08:55,3,1,3,39.61
628,2024-04-13,09:50,4,12,6,19.25
629,2024-01-21,13:19,4,1,7,3.32
630,2024-03-16,16:53,2,21,8,14.93
631,2024-02-15,10:57,4,7,9,30.27
632,2024-06-03,18:38,3,5,6,4.84
633,2024-02-13,12:37,5,13,8,18.98
634,2024-05-29,16:21,1,17,9,6.21
635,2024-06-25,16:27,3,5,2,8.82
636,2024-05-07,18:01,5,18,10,22.51
637,2024-01-30,15:57,1,21,3,44.88
638,2024-06-15,08:42,1,8,4,7.43
639,2024-07-07,09:54,1,7,3,21.06
640,2024-07-27,13:06,3,24,1,23.52
641,2024-06-12,08:44,3,4,9,9.93
642,2024-07-21,14:36,1,17,8,21.81
643,2024-01-18,13:17,1,25,6,32.65
644,2024-07-14,13:54,2,9,9,18.09
645,2024-05-10,09:39,2,24,8,3.35
646,2024-03-13,12:04,1,20,9,19.63
647,2024-01-06,15:28,4,20,8,41.27
648,2024-06-19,12:26,5,11,3,18.19
649,2024-05-28,17:12,3,8,4,32.85
650,2024-08-24,12:10,4,2,1,42.61
651,2024-01-23,14:50,2,5,7,23.8
652,2024-06-02,11:58,4,12,6,3.67
653,2024-03-01,10:47,2,23,6,18.26
654,2024-03-28,15:24,1,11,8,7.67
655,2024-08-17,15:09,2,20,8,10.12
656,2024-06-09,14:42,2,2,10,16.87
657,2024-06-23,08:40,3,25,10,31.28
658,2024-04-14,14:46,1,21,5,24.66
659,2024-05-26,09:39,2,2,5,16.75
660,2024-07-17,08:46,1,19,8,30.38
661,2024-07-17,14:07,2,11,8,22.28
662,2024-05-03,11:01,5,13,6,37.78
663,2024-02-21,08:26,3,12,5,38.2
664,2024-01-17,17:17,3,12,8,18.22
665,2024-04-30,17:44,5,22,3,35.3
666,2024-05-09,08:30,2,6,7,29.27
667,2024-08-16,10:09,4,22,2,5.63
668,2024-06-15,14:09,5,12,1,9.55
669,2024-06-07,10:14,4,19,1,27.97
670,2024-05-10,11:46,2,2,7,26.31
671,2024-01-20,15:19,2,22,10,19.13
672,2024-01-09,18:26,5,13,6,12.71
673,2024-03-29,16:29,1,12,5,19.59
674,2024-02-26,13:09,3,7,2,36.61
675,2024-05-21,10:53,3,18,5,24.1
676,2024-03-26,13:30,4,18,2,28.18
677,2024-04-07,17:03,1,10,7,4.64
678,2024-06-17,14:37,4,20,3,18.48
679,2024-03-02,18:41,2,23,1,28.17
680,2024-03-27,09:52,2,16,7,6.68
681,2024-01-27,15:10,5,2,3,30.98
682,2024-05-11,18:47,3,8,7,16.49
683,2024-02-02,11:00,4,24,7,29.36
684,2024-04-12,09:10,4,20,9,2.62
685,2024-05-07,12:30,1,23,6,28.78
686,2024-06-13,09:08,2,10,8,15.02
687,2024-07-30,10:42,2,12,6,19.29
688,2024-06-13,17:57,1,22,4,32.13
689,2024-04-24,08:51,3,12,3,22.07
690,2024-01-25,12:06,5,21,3,28.42
691,2024-07-21,11:21,4,15,4,39.57
692,2024-05-14,18:45,1,7,9,2.89
693,2024-07-30,18:18,3,16,8,15.35
694,2024-05-28,14:29,4,2,9,28.94
695,2024-04-18,09:07,5,13,3,16.14
696,2024-08-08,12:15,2,24,4,28.93
697,2024-03-20,11:16,1,21,2,21.23
698,2024-07-20,16:01,2,19,5,14.92
699,2024-07-11,08:05,3,24,9,44.11
700,2024-05-19,15:10,1,1,6,19.58
701,2024-07-18,18:57,5,25,8,21.47
702,2024-03-19,11:21,3,23,4,23.5
703,2024-01-09,08:42,3,20,4,10.42
704,2024-07-12,10:13,5,10,7,18.13
705,2024-03-15,15:47,4,4,9,31.76
706,2024-07-18,18:58,1,11,3,41.81
707,2024-02-23,13:42,4,11,10,21.16
708,2024-08-25,16:22,2,3,3,5.82
709,2024-02-13,14:38,1,5,10,29.59
710,2024-03-19,14:51,3,16,8,27.65
711,2024-01-17,14:59,2,14,1,24.92
712,2024-04-27,11:47,1,17,7,44.71
713,2024-03-16,14:13,4,4,5,30.09
714,2024-07-05,17:26,1,4,10,7.8
715,2024-08-06,08:58,4,13,2,23.79
716,2024-03-03,12:31,3,17,2,39.72
717,2024-06-08,17:21,1,2,8,20.34
718,2024-07-10,17:38,5,5,6,44.89
719,2024-04-01,15:38,3,11,9,24.9
720,2024-05-19,12:26,5,25,10,16.02
721,2024-03-15,17:48,2,20,8,4.26
722,2024-02-19,14:35,5,18,1,17.99
723,2024-01-28,12:32,5,16,4,7.24
724,2024-05-31,09:28,5,3,4,42.76
725,2024-03-02,08:46,4,6,2,20.33
726,2024-02-04,12:11,5,7,5,9.73
727,2024-08-04,15:15,5,20,1,8.71
728,2024-04-21,17:10,4,6,4,38.78
729,2024-03-22,09:42,2,18,9,11.47
730,2024-05-16,11:02,4,20,10,32.94
731,2024-01-22,09:01,2,16,2,15.69
732,2024-01-27,15:07,1,14,6,33.84
733,2024-03-21,09:11,3,20,4,5.87
734,2024-03-21,18:46,4,13,10,13.73
735,2024-05-09,10:03,1,21,6,44.24
736,2024-07-26,11:57,2,3,2,3.25
737,2024-07-08,09:49,4,19,10,29.61
738,2024-04-05,15:34,1,7,5,34.0
739,2024-04-28,11:53,3,1,5,15.11
740,2024-07-21,08:08,5,25,1,24.22
741,2024-05-26,08:56,4,11,2,7.5
742,2024-01-04,11:07,5,7,5,10.27
743,2024-01-22,14:51,3,23,4,19.03
744,2024-03-31,16:55,3,23,2,27.58
745,2024-08-09,17:06,2,21,4,43.27
746,2024-07-16,10:09,1,20,9,36.89
747,2024-02-02,17:09,4,15,10,34.14
748,2024-05-27,16:02,2,11,2,18.5
749,2024-04-24,12:04,5,8,7,41.45
750,2024-03-15,11:11,3,23,4,18.31
751,2024-03-24,10:55,1,11,4,27.84
752,2024-06-17,09:43,2,1,3,7.16
753,2024-08-19,12:42,2,20,2,17.57
754,2024-08-25,09:55,1,5,2,15.88
755,2024-01-22,14:10,1,18,10,8.36
756,2024-08-08,13:55,3,21,4,18.97
757,2024-06-12,17:26,3,4,10,14.53
758,2024-07-07,15:21,2,19,9,22.91
759,2024-06-10,09:26,1,7,9,25.67
760,2024-07-07,14:11,4,8,2,9.31
761,2024-06-11,13:53,5,16,2,32.45
762,2024-08-13,12:13,1,23,9,16.22
763,2024-08-04,13:22,2,14,5,10.24
764,2024-02-09,15:15,3,21,9,11.46
765,2024-02-03,15:42,1,8,3,14.65
766,2024-07-13,16:05,5,10,7,11.4
767,2024-01-12,14:09,1,15,9,16.19
768,2024-05-25,13:04,4,13,7,30.13
769,2024-05-13,18:08,1,9,7,12.0
770,2024-02-01,13:42,4,3,8,30.74
771,2024-05-25,12:23,2,8,6,8.66
772,2024-03-25,08:22,1,12,7,29.26
773,2024-06-15,14:08,3,20,6,35.4
774,2024-01-19,15:03,5,1,4,35.56
775,2024-04-27,17:53,4,22,5,23.74
776,2024-01-19,11:42,4,1,2,37.24
777,2024-07-18,15:51,5,16,6,37.81
778,2024-07-31,12:39,3,9,10,9.38
779,2024-02-25,16:53,3,13,9,37.87
780,2024-08-16,12:47,5,3,3,24.04
781,2024-01-22,10:25,3,22,2,44.6
782,2024-04-14,08:15,2,15,7,31.39
783,2024-06-27,09:00,3,3,10,19.85
784,2024-07-21,17:28,3,20,6,13.97
785,2024-08-10,11:31,2,14,9,25.78
786,2024-08-26,18:12,5,12,5,2.62
787,2024-01-17,12:50,3,4,2,6.63
788,2024-01-20,17:02,5,24,6,22.12
789,2024-05-30,18:23,1,5,8,30.0
790,2024-03-25,14:28,3,2,4,16.92
791,2024-03-10,08:19,5,25,6,27.44
792,2024-01-06,18:45,2,15,10,30.21
793,2024-06-25,16:07,2,16,4,7.89
794,2024-02-16,14:36,2,16,7,26.47
795,2024-08-24,09:53,2,10,8,34.5
796,2024-02-12,15:01,3,13,10,32.84
797,2024-08-09,12:54,1,19,6,40.56
798,2024-05-29,11:52,4,20,2,8.81
799,2024-02-03,12:05,2,15,2,32.81
800,2024-08-13,10:59,2,10,7,38.72
801,2024-08-16,08:48,5,11,7,35.48
802,2024-08-24,18:38,3,1,9,9.23
803,2024-07-05,17:14,4,7,7,15.53
804,2024-08-12,12:47,3,16,9,9.99
805,2024-02-17,12:17,4,7,9,34.28
806,2024-01-06,15:48,5,19,7,36.6
807,2024-03-09,14:51,3,10,8,8.81
808,2024-02-03,18:08,4,21,7,26.6
809,2024-07-16,08:20,2,15,10,27.61
810,2024-05-24,14:36,3,11,10,14.41
811,2024-07-27,15:13,2,21,6,8.26
812,2024-01-25,08:51,4,4,9,34.91
813,2024-04-20,17:05,2,2,5,33.74
814,2024-06-11,16:05,4,7,3,15.18
815,2024-08-29,12:27,3,15,3,9.51
816,2024-07-28,10:06,3,2,6,19.41
817,2024-01-12,11:33,3,14,2,20.67
818,2024-04-03,14:25,2,7,4,25.11
819,2024-02-17,16:26,5,2,9,37.61
820,2024-01-07,11:02,3,17,5,41.74
821,2024-06-12,10:53,4,5,8,25.75
822,2024-06-01,08:13,5,22,3,12.47
823,2024-07-29,12:32,4,9,4,35.82
824,2024-03-16,12:09,1,17,9,37.79
825,2024-05-16,15:25,2,24,8,41.92
826,2024-07-10,14:33,5,25,4,10.0
827,2024-08-16,15:58,5,19,8,39.29
828,2024-06-13,09:04,5,12,4,16.2
829,2024-02-08,16:23,5,8,1,4.68
830,2024-07-06,15:14,5,18,7,31.57
831,2024-04-12,14:39,3,5,1,13.28
832,2024-01-29,14:50,5,12,7,7.53
833,2024-06-08,14:19,4,21,9,29.5
834,2024-02-13,09:12,5,19,1,5.6
835,2024-07-23,12:14,1,4,3,23.47
836,2024-03-26,12:34,5,23,8,10.66
837,2024-04-05,13:54,4,9,1,7.63
838,2024-05-15,13:49,4,6,4,10.15
839,2024-01-28,15:15,5,22,10,13.67
840,2024-02-06,08:52,2,15,5,41.22
841,2024-01-06,13:47,4,20,3,23.68
842,2024-07-12,08:14,1,17,6,30.7
843,2024-03-17,15:42,4,13,5,10.78
844,2024-02-22,10:21,3,20,5,13.0
845,2024-08-04,15:55,2,7,8,22.07
846,2024-07-11,09:09,3,22,3,3.78
847,2024-04-01,13:23,5,14,10,15.52
848,2024-08-09,13:41,4,22,8,36.79
849,2024-05-30,10:00,1,20,2,29.05
850,2024-04-12,13:33,3,16,8,4.6
851,2024-03-18,08:05,4,25,6,15.96
852,2024-03-01,17:58,4,11,9,25.39
853,2024-06-06,12:41,1,21,6,38.15
854,2024-08-17,13:54,3,10,4,44.47
855,2024-06-05,16:39,1,21,3,15.01
856,2024-07-30,09:11,3,18,3,30.43
857,2024-08-26,13:38,5,2,7,34.92
858,2024-08-08,13:51,4,1,2,13.93
859,2024-03-25,08:43,2,9,7,3.3
860,2024-08-06,15:18,1,20,9,36.06
861,2024-07-07,13:03,5,9,3,10.94
862,2024-07-14,08:29,3,2,7,40.35
863,2024-03-04,10:39,2,20,6,27.43
864,2024-02-05,09:09,1,21,3,33.31
865,2024-02-29,12:00,5,15,10,33.25
866,2024-01-15,11:35,4,7,4,16.92
867,2024-06-18,18:28,1,14,10,43.28
868,2024-03-03,14:28,2,16,9,27.78
869,2024-01-30,12:19,4,3,10,21.76
870,2024-01-02,15:38,5,14,4,32.66
871,2024-07-06,09:05,5,1,8,43.63
872,2024-05-06,12:19,5,24,7,26.06
873,2024-03-06,14:43,5,4,3,44.55
874,2024-04-09,10:36,2,17,7,37.58
875,2024-08-10,14:42,1,19,2,17.46
876,2024-06-14,11:42,3,23,7,41.57
877,2024-06-23,11:10,1,14,2,13.1
878,2024-01-26,17:33,5,11,9,23.89
879,2024-02-07,16:51,2,21,7,8.85
880,2024-08-18,18:57,4,5,9,39.97
881,2024-04-16,16:39,3,5,3,7.91
882,2024-08-27,16:56,1,1,10,16.66
883,2024-08-15,08:28,4,3,10,13.56
884,2024-02-04,10:13,3,23,2,9.25
885,2024-08-16,13:20,3,25,2,23.35
886,2024-03-06,18:25,4,14,8,8.49
887,2024-08-09,12:02,4,7,7,31.54
888,2024-04-12,18:59,2,21,8,8.73
889,2024-03-31,11:42,1,15,3,19.98
890,2024-08-07,08:55,1,8,2,25.37
891,2024-04-29,18:53,1,12,2,39.91
892,2024-07-07,17:55,4,21,2,41.99
893,2024-06-29,10:50,1,8,1,44.65
894,2024-07-04,11:07,1,23,4,45.0
895,2024-03-10,15:40,2,18,1,30.81
896,2024-08-11,08:30,5,16,5,6.52
897,2024-06-16,16:28,3,23,8,31.33
898,2024-05-28,08:29,4,4,4,18.79
899,2024-04-03,10:06,1,8,7,21.0
900,2024-08-03,10:59,4,8,1,27.18
901,2024-08-04,09:33,5,23,7,18.24
902,2024-03-18,14:02,4,22,3,6.31
903,2024-01-21,15:42,3,4,10,44.62
904,2024-07-10,14:47,1,13,10,43.9
905,2024-07-17,13:16,4,14,9,21.45
906,2024-07-01,09:17,4,24,8,33.87
907,2024-05-30,14:10,1,25,2,30.56
908,2024-08-31,09:00,3,19,6,42.63
909,2024-01-05,12:21,2,12,7,23.99
910,2024-08-01,08:21,5,3,3,17.44
911,2024-02-18,13:56,4,8,3,34.23
912,2024-02-10,09:51,3,14,3,21.07
913,2024-05-26,13:40,3,6,1,43.63
914,2024-02-27,08:17,1,10,8,13.63
915,2024-05-21,17:27,5,16,10,38.45
916,2024-08-23,12:18,1,20,6,19.58
917,2024-02-22,09:30,4,25,4,41.05
918,2024-02-18,18:35,2,11,9,5.7
919,2024-02-26,10:13,2,3,10,27.74
920,2024-02-15,10:00,4,7,9,34.71
921,2024-01-05,10:07,4,7,6,27.83
922,2024-01-10,15:34,5,12,9,25.66
923,2024-05-06,14:38,3,4,6,21.44
924,2024-05-27,11:51,5,7,3,21.42
925,2024-01-01,11:54,1,11,3,20.44
926,2024-04-30,13:46,4,18,2,12.99
927,2024-01-20,17:29,5,21,6,29.58
928,2024-04-05,13:02,5,14,6,39.84
929,2024-08-04,14:12,3,3,9,32.89
930,2024-03-21,11:41,2,11,9,6.59
931,2024-05-06,16:33,3,12,4,27.13
932,2024-08-13,14:22,1,24,9,40.74
933,2024-07-16,10:46,4,6,4,3.86
934,2024-04-25,18:08,3,19,6,33.64
935,2024-06-20,09:06,5,11,10,31.81
936,2024-07-05,16:21,5,11,1,32.52
937,2024-04-15,18:56,5,3,5,40.16
938,2024-06-01,11:55,4,23,1,31.92
939,2024-07-29,12:34,1,15,2,30.52
940,2024-06-05,16:06,1,6,7,11.94
941,2024-08-10,09:35,5,11,9,23.29
942,2024-01-27,14:21,5,1,6,5.22
943,2024-03-31,18:10,3,9,4,36.87
944,2024-05-04,17:40,1,4,9,23.31
945,2024-06-13,09:37,1,22,10,6.1
946,2024-01-18,15:30,3,17,10,18.76
947,2024-06-16,11:46,5,25,9,16.29
948,2024-04-07,08:21,4,7,7,23.72
949,2024-08-19,17:14,2,8,9,15.91
950,2024-02-26,09:35,4,17,8,5.83
951,2024-01-13,14:18,5,2,7,6.47
952,2024-01-31,16:40,2,11,1,23.15
953,2024-05-08,14:40,2,23,9,41.69
954,2024-05-21,15:31,2,11,4,25.27
955,2024-06-10,15:43,4,6,6,6.27
956,2024-04-24,13:57,5,6,7,20.36
957,2024-04-27,18:24,5,3,9,2.81
958,2024-06-18,14:05,5,5,8,11.08
959,2024-04-01,08:36,4,18,1,24.14
960,2024-01-16,12:11,5,24,8,31.46
961,2024-05-17,08:09,4,17,6,18.53
962,2024-03-01,13:00,1,18,9,36.78
963,2024-06-13,16:55,2,6,4,9.69
964,2024-06-01,16:55,4,10,5,5.09
965,2024-07-31,15:15,1,23,1,35.12
966,2024-05-20,13:02,3,15,4,20.19
967,2024-01-13,08:32,3,2,8,14.78
968,2024-08-22,11:10,3,14,7,39.73
969,2024-08-22,11:27,1,1,10,41.1
970,2024-06-12,18:20,3,7,1,18.84
971,2024-08-11,14:29,4,14,8,23.71
972,2024-01-28,11:22,4,1,3,17.45
973,2024-06-02,09:32,1,20,8,35.15
974,2024-01-19,11:54,5,24,6,44.68
975,2024-04-16,08:20,3,3,7,10.61
976,2024-07-12,18:07,1,6,8,28.88
977,2024-08-12,17:29,2,23,4,35.59
978,2024-05-20,11:23,2,4,9,19.86
979,2024-06-09,10:55,5,4,8,36.81
980,2024-03-21,13:46,5,25,6,33.22
981,2024-06-15,16:38,3,5,5,7.47
982,2024-08-10,10:43,1,7,2,27.8
983,2024-02-01,13:08,5,23,5,17.57
984,2024-01-11,09:09,1,24,10,44.66
985,2024-04-11,18:11,2,8,1,3.87
986,2024-06-04,11:56,1,10,6,27.18
987,2024-04-28,10:13,1,6,3,8.49
988,2024-01-12,11:07,2,11,4,42.31
989,2024-06-10,12:02,5,11,1,25.43
990,2024-04-18,09:42,1,9,6,4.46
991,2024-02-26,15:04,1,6,8,19.4
992,2024-02-25,17:26,2,2,9,16.29
993,2024-03-16,18:08,2,2,9,42.96
994,2024-06-07,13:18,3,10,10,42.75
995,2024-06-25,08:29,4,15,10,35.58
996,2024-04-07,18:09,2,5,1,39.43
997,2024-05-29,17:59,1,21,8,10.46
998,2024-05-01,15:36,5,8,4,8.3
999,2024-06-23,14:19,3,15,7,40.16
1000,2024-05-01,11:44,4,6,8,35.3
1001,2024-03-20,14:44,5,7,9,9.19
1002,2024-05-31,09:22,4,13,10,27.48
1003,2024-07-27,18:47,2,14,5,19.77
1004,2024-07-16,12:33,3,17,3,40.53
1005,2024-05-01,14:17,4,4,5,27.15
1006,2024-06-04,12:16,5,5,1,41.82
1007,2024-04-16,17:43,2,20,2,4.92
1008,2024-08-13,12:35,1,22,10,2.89
1009,2024-08-16,14:36,1,14,5,35.79
1010,2024-06-09,17:37,4,3,3,10.39
1011,2024-05-11,18:03,5,11,7,18.17
1012,2024-03-11,17:23,3,7,1,26.24
1013,2024-02-17,18:28,4,4,7,39.52
1014,2024-02-02,14:55,2,22,5,24.63
1015,2024-01-15,13:06,2,8,1,29.98
1016,2024-07-17,09:37,3,11,4,31.1
1017,2024-06-22,08:43,4,6,10,4.27
1018,2024-06-15,12:55,5,1,10,10.71
1019,2024-08-29,18:44,3,21,8,34.17
1020,2024-07-25,12:25,1,4,5,26.08
1021,2024-05-09,13:49,2,8,2,6.05
1022,2024-07-09,14:06,1,18,6,16.31
1023,2024-07-27,09:56,2,10,10,40.78
1024,2024-06-18,18:00,3,18,2,24.59
1025,2024-01-03,13:13,2,22,6,38.62
1026,2024-02-18,15:09,5,14,4,6.77
1027,2024-06-11,08:35,4,20,3,44.46
1028,2024-03-15,15:50,2,23,8,9.96
1029,2024-08-27,09:05,4,9,10,38.9
1030,2024-05-08,17:50,5,18,5,40.49
1031,2024-06-04,08:23,2,1,5,35.28
1032,2024-03-01,12:58,4,6,3,5.71
1033,2024-02-17,14:58,4,12,9,13.34
1034,2024-03-06,09:51,5,24,10,8.6
1035,2024-05-30,08:23,5,20,3,8.12
1036,2024-07-04,18:17,4,25,4,20.38
1037,2024-08-17,09:51,1,11,9,39.25
1038,2024-07-26,10:38,1,14,9,22.72
1039,2024-02-13,18:33,1,6,6,24.2
1040,2024-03-22,08:42,3,4,2,29.73
1041,2024-05-14,12:01,4,22,8,25.33
1042,2024-03-28,14:14,1,8,9,6.4
1043,2024-02-05,18:22,2,2,4,41.32
1044,2024-02-12,10:57,2,9,4,5.99
1045,2024-02-05,11:16,1,15,3,34.41
1046,2024-02-10,10:35,1,5,10,19.49
1047,2024-04-07,17:11,5,25,9,33.2
1048,2024-05-11,15:53,4,18,8,13.7
1049,2024-03-09,17:36,3,19,5,30.35
1050,2024-04-18,17:51,3,10,7,3.77
1051,2024-03-15,18:00,5,4,10,28.26
1052,2024-06-18,16:28,3,1,4,35.28
1053,2024-05-26,16:39,4,17,1,33.58
1054,2024-04-05,17:17,5,15,10,29.82
1055,2024-08-16,09:31,2,6,9,38.25
1056,2024-01-22,08:30,5,6,4,40.92
1057,2024-03-17,10:23,1,25,9,23.76
1058,2024-04-19,18:59,3,7,10,29.77
1059,2024-05-22,08:30,5,11,6,24.16
1060,2024-05-17,11:19,3,24,7,21.29
1061,2024-04-06,17:18,1,8,8,15.63
1062,2024-02-22,15:45,1,16,9,7.86
1063,2024-08-07,18:26,2,13,9,32.6
1064,2024-07-05,17:01,3,5,2,19.21
1065,2024-05-07,11:44,1,17,5,34.66
1066,2024-08-10,16:21,3,14,10,11.05
1067,2024-05-04,08:14,2,20,7,30.89
1068,2024-06-02,14:15,1,22,10,8.65
1069,2024-01-01,12:51,5,22,7,37.28
1070,2024-06-26,10:29,4,12,2,9.32
1071,2024-07-20,11:26,1,21,7,11.84
1072,2024-03-04,16:50,5,5,6,39.5
1073,2024-08-20,14:03,3,1,2,38.68
1074,2024-03-07,12:29,2,12,1,9.22
1075,2024-01-13,09:26,3,2,2,43.59
1076,2024-06-27,18:25,1,12,8,3.81
1077,2024-06-06,10:52,1,14,4,43.3
1078,2024-07-16,15:41,1,2,8,37.44
1079,2024-05-02,12:17,3,21,9,22.22
1080,2024-08-13,10:06,3,12,5,44.94
1081,2024-05-29,12:41,3,6,5,2.55
1082,2024-01-06,11:52,2,18,8,26.0
1083,2024-05-30,16:49,4,21,10,30.8
1084,2024-08-08,18:58,5,23,5,5.88
1085,2024-03-25,14:12,1,5,1,41.24
1086,2024-07-02,13:34,2,1,2,2.96
1087,2024-06-07,09:59,2,25,5,6.22
1088,2024-08-11,16:02,3,4,7,43.71
1089,2024-02-12,08:50,1,1,3,44.43
1090,2024-01-29,12:13,4,21,7,30.63
1091,2024-05-23,09:03,4,24,4,42.19
1092,2024-01-27,12:34,5,19,3,29.11
1093,2024-03-20,17:13,3,20,8,40.92
1094,2024-05-24,08:21,2,11,4,26.57
1095,2024-06-06,14:25,5,6,2,2.92
1096,2024-03-15,11:04,1,3,10,6.12
1097,2024-02-10,10:16,1,16,2,24.11
1098,2024-06-20,16:39,5,17,4,43.87
1099,2024-01-20,13:52,1,5,10,28.76
1100,2024-08-27,09:45,4,18,1,24.15
1101,2024-06-09,15:01,5,2,10,4.41
1102,2024-08-05,14:48,1,10,4,15.55
1103,2024-04-29,17:10,2,3,1,2.78
1104,2024-04-06,15:57,3,24,4,7.16
1105,2024-02-06,15:49,3,25,1,36.53
1106,2024-06-06,08:40,5,4,1,23.52
1107,2024-05-20,09:07,1,2,7,9.14
1108,2024-02-01,16:52,5,11,1,9.22
1109,2024-04-06,14:15,2,9,10,35.2
1110,2024-08-04,15:44,4,22,2,43.08
1111,2024-07-03,13:58,1,24,7,39.87
1112,2024-06-14,18:25,2,24,7,38.56
1113,2024-02-14,18:23,2,11,4,11.5
1114,2024-07-07,08:35,5,21,7,22.97
1115,2024-08-16,16:52,5,6,8,4.9
1116,2024-06-18,11:48,5,17,7,28.35
1117,2024-04-17,08:08,4,21,6,44.39
1118,2024-07-27,16:27,2,23,4,17.92
1119,2024-01-17,10:52,4,25,4,43.45
1120,2024-07-25,15:19,3,23,4,32.52
1121,2024-05-01,18:25,2,11,6,44.8
1122,2024-04-24,16:30,3,14,4,44.99
1123,2024-05-20,10:16,2,3,9,18.7
1124,2024-08-05,16:14,2,20,10,23.39
1125,2024-05-29,09:45,3,20,10,31.79
1126,2024-07-10,10:40,4,8,7,24.24
1127,2024-06-04,14:45,1,7,1,29.02
1128,2024-08-15,10:07,1,17,3,41.18
1129,2024-08-11,18:40,1,16,9,14.54
1130,2024-02-10,17:22,3,14,10,3.85
1131,2024-04-18,09:08,3,9,1,4.35
1132,2024-06-09,15:07,5,2,6,10.99
1133,2024-01-21,13:33,5,25,8,33.72
1134,2024-06-23,15:01,3,5,1,42.01
1135,2024-05-08,08:54,2,25,9,26.17
1136,2024-02-04,13:27,3,18,9,39.0
1137,2024-04-02,11:30,1,6,8,44.28
1138,2024-07-22,16:42,4,10,1,19.71
1139,2024-03-20,11:28,4,5,3,35.25
1140,2024-06-24,18:21,4,18,7,26.96
1141,2024-01-23,13:21,4,5,9,10.15
1142,2024-02-21,16:11,5,7,6,30.61
1143,2024-03-24,17:03,4,19,9,28.86
1144,2024-06-08,09:12,5,7,7,4.76
1145,2024-08-05,11:11,4,24,2,38.14
1146,2024-08-12,09:36,5,3,3,4.55
1147,2024-05-19,18:21,4,19,3,5.17
1148,2024-06-23,12:38,2,9,8,30.19
1149,2024-06-15,10:53,4,19,10,17.13
1150,2024-03-14,14:06,4,24,9,32.11
1151,2024-03-20,13:23,3,25,10,21.16
1152,2024-07-12,09:22,3,23,6,17.75
1153,2024-03-22,17:30,5,5,4,39.35
1154,2024-01-12,11:32,4,11,2,28.22
1155,2024-07-06,08:41,2,25,6,24.85
1156,2024-08-21,10:21,2,6,2,44.91
1157,2024-07-21,10:23,4,15,4,25.75
1158,2024-06-12,08:26,5,21,7,34.12
1159,2024-04-22,11:30,1,25,4,22.98
1160,2024-01-18,17:07,4,2,7,40.96
1161,2024-02-05,16:55,2,1,3,18.87
1162,2024-06-04,14:06,5,3,7,44.42
1163,2024-04-27,13:57,1,25,9,5.85
1164,2024-01-25,13:51,5,18,6,44.49
1165,2024-01-23,14:33,4,15,1,13.94
1166,2024-07-15,11:49,3,6,2,19.67
1167,2024-02-23,10:17,3,22,3,10.52
1168,2024-03-17,14:40,3,22,10,6.13
1169,2024-08-16,09:59,2,3,7,43.45
1170,2024-07-08,17:14,1,13,7,29.79
1171,2024-01-23,16:32,1,14,2,5.99
1172,2024-04-07,11:10,5,18,10,19.41
1173,2024-07-13,15:12,1,11,4,14.87
1174,2024-07-18,18:22,5,1,8,31.62
1175,2024-01-10,15:47,3,22,2,6.14
1176,2024-04-06,09:49,1,23,10,4.06
1177,2024-05-02,16:20,1,25,1,20.45
1178,2024-07-04,12:00,3,13,10,16.27
1179,2024-08-07,11:04,3,14,6,34.58
1180,2024-08-25,08:25,3,2,8,13.53
1181,2024-03-14,12:33,3,1,7,5.24
1182,2024-03-28,15:52,4,5,6,19.18
1183,2024-04-11,12:39,1,10,10,14.12
1184,2024-08-23,14:41,5,19,5,10.89
1185,2024-03-14,14:10,2,1,5,38.68
1186,2024-08-23,15:26,3,16,10,23.11
1187,2024-02-07,08:57,3,8,7,37.32
1188,2024-04-17,08:00,1,11,8,19.25
1189,2024-03-28,17:34,1,14,8,6.55
1190,2024-05-01,11:19,5,11,6,14.05
1191,2024-03-29,08:35,1,10,7,41.73
1192,2024-04-18,17:07,3,7,4,28.49
1193,2024-03-04,09:31,3,4,5,22.46
1194,2024-03-03,13:53,1,24,9,9.45
1195,2024-02-07,18:03,3,14,7,27.07
1196,2024-01-15,11:25,4,8,3,36.46
1197,2024-05-24,16:13,2,24,4,21.32
1198,2024-02-04,09:41,2,23,3,14.81
1199,2024-03-23,17:17,2,4,6,43.06
1200,2024-05-15,16:57,5,1,6,6.92
1201,2024-03-06,17:32,4,9,3,27.43
1202,2024-07-31,09:53,1,14,3,4.45
1203,2024-03-24,11:59,1,3,6,43.78
